transaction_id,transaction_datetime,transaction_amount,merchant_category,transaction_type,entry_mode,transaction_city,transaction_state,transaction_country,currency_code,is_international,is_fraud,cardholder_age,cardholder_gender,is_online,approval_status,merchant_name
TXN0005423,2024-12-10T16:03:30Z,40.78,grocery,purchase,swipe,Houston,TX,USA,USD,False,False,44,male,True,approved,FuelExpress
TXN0005424,2024-12-10T16:03:31Z,49.81,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,43,Female,False,approved,QuickMart
TXN0005425,2024-12-10T16:03:32Z,21.78,coffee_shop,purchase,chip,Toronto,,CAN,CAD,True,False,32,male,True,approved,SkyTravel
TXN0005426,2024-12-10T16:03:33Z,1221.05,travel,purchase,online,London,,GBR,GBP,True,False,48,Female,True,approved,Sunshine Travel
TXN0005427,2024-12-10T16:03:34Z,1507.34,electronics,purchase,chip,San Diego,CA,USA,USD,False,False,43,Male,False,approved,ElectroZone
TXN0005428,2024-12-10T16:03:35Z,259.05,clothing,purchase,chip,Miami,FL,USA,USD,False,False,26,female,False,approved,Sunshine Travel
TXN0005429,2024-12-10T16:03:36Z,1545.72,travel,purchase,online,Toronto,ON,CAN,CAD,False,False,38,Male,True,approved,SkyTravel
TXN0005430,2024-12-10T16:03:37Z,12.71,pharmacy,purchase,chip,Seattle,WA,USA,USD,False,False,60,female,True,approved,BookNest
TXN0005431,2024-12-10T16:03:38Z,24.24,books,purchase,chip,Charlotte,NC,USA,USD,False,False,34,female,True,approved,LuxuryAuto
TXN0005432,2024-12-10T16:03:39Z,91.97,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,30,Female,False,approved,QuickMart
TXN0005433,2024-12-10T16:03:40Z,90.58,grocery,purchase,chip,Vancouver,,CAN,CAD,True,False,52,female,True,pending,SkyTravel
TXN0005434,2024-12-10T16:03:41Z,11.04,fast_food,purchase,online,Los Angeles,CA,USA,USD,False,False,37,male,False,approved,LuxuryAuto
TXN0005435,2024-12-10T16:03:42Z,382.62,auto_services,payment,swipe,San Antonio,TX,USA,USD,False,False,71,female,False,approved,GiftWorld
TXN0005436,2024-12-10T16:03:43Z,70.48,grocery,purchase,chip,Houston,TX,USA,USD,False,False,45,male,False,approved,FuelExpress
TXN0005437,2024-12-10T16:03:44Z,12.68,public_transport,purchase,contactless,Boston,MA,USA,USD,False,False,23,female,False,approved,BookNest
TXN0005438,2024-12-10T16:03:45Z,19.26,fast_food,purchase,swipe,Chicago,IL,USA,USD,False,False,24,male,False,pending,QuickMart
TXN0005439,2024-12-10T16:03:46Z,388.23,electronics,purchase,online,,,AUS,AUD,True,False,36,male,False,approved,SkyTravel
TXN0005440,2024-12-10T16:03:47Z,18.44,fast_food,purchase,swipe,Chicago,IL,USA,USD,False,False,24,male,False,pending,QuickMart
TXN0005441,2024-12-10T16:03:48Z,1085.59,travel,purchase,online,Berlin,,DEU,EUR,True,False,18,Female,True,approved,Sunshine Travel
TXN0005442,2024-12-10T16:03:49Z,20.56,coffee_shop,purchase,contactless,Boston,MA,USA,USD,False,False,19,male,False,approved,GiftWorld
TXN0005443,2024-12-10T16:03:50Z,79.72,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,72,Female,False,pending,FashionBay
TXN0005444,2024-12-10T16:03:51Z,1.97,miscellaneous,purchase,manual,,,USA,USD,False,False,43,Male,False,pending,EdgeCaseStore
TXN0005445,2024-12-10T16:03:52Z,0.5,public_transport,purchase,contactless,London,,GBR,GBP,True,False,23,male,False,approved,Sunshine Travel
TXN0005446,2024-12-10T16:03:53Z,52.22,fuel,purchase,swipe,Miami,FL,USA,USD,False,False,38,Male,False,pending,FuelExpress
TXN0005447,2024-12-10T16:03:54Z,36.75,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,32,Female,False,pending,FashionBay
TXN0005448,2024-12-10T16:03:55Z,1100.07,travel,purchase,online,Berlin,,DEU,EUR,True,False,36,Female,True,approved,SkyTravel
TXN0005449,2024-12-10T16:03:56Z,18.14,restaurant,purchase,contactless,San Francisco,CA,USA,USD,False,False,52,Male,False,approved,TinyCafe
TXN0005450,2024-12-10T16:03:57Z,32.18,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,25,Female,False,pending,QuickMart
TXN0005451,2024-12-10T16:03:58Z,2077.39,travel,purchase,online,Toronto,ON,CAN,CAD,False,False,18,Male,True,approved,SkyTravel
TXN0005452,2024-12-10T16:03:59Z,15.34,restaurant,purchase,swipe,Portland,OR,USA,USD,False,False,51,Male,False,pending,TinyCafe
TXN0005453,2024-12-10T16:04:00Z,72.36,pharmacy,purchase,swipe,Houston,TX,USA,USD,False,False,63,female,False,approved,FuelExpress
TXN0005454,2024-12-10T16:04:01Z,609.1,luxury_goods,purchase,online,New York,NY,USA,USD,False,False,26,female,True,approved,CryptoExchange
TXN0005455,2024-12-10T16:04:02Z,88.07,gifts,purchase,contactless,Phoenix,AZ,USA,USD,False,False,49,Female,False,pending,GiftWorld
TXN0005456,2024-12-10T16:04:03Z,27.68,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,25,Male,False,approved,QuickMart
TXN0005457,2024-12-10T16:04:04Z,15.58,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,62,male,False,pending,ElectroZone
TXN0005458,2024-12-10T16:04:05Z,42.0,fuel,purchase,contactless,Houston,TX,USA,USD,False,False,44,Male,False,pending,FuelExpress
TXN0005459,2024-12-10T16:04:06Z,9.56,coffee_shop,purchase,chip,Austin,TX,USA,USD,False,False,26,female,False,approved,Sunshine Travel
TXN0005460,2024-12-10T16:04:07Z,14.72,grocery,purchase,online,Montreal,,CAN,CAD,True,False,54,male,False,approved,SkyTravel
TXN0005461,2024-12-10T16:04:08Z,208.65,apparel,purchase,swipe,San Diego,CA,USA,USD,False,False,61,Male,False,approved,FashionBay
TXN0005462,2024-12-10T16:04:09Z,293.4,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,26,Male,False,approved,ElectroZone
TXN0005463,2024-12-10T16:04:10Z,83.47,pharmacy,purchase,swipe,Miami,FL,USA,USD,False,False,61,female,False,approved,FuelExpress
TXN0005464,2024-12-10T16:04:11Z,17.23,restaurant,purchase,swipe,Portland,OR,USA,USD,False,False,48,Male,False,pending,TinyCafe
TXN0005465,2024-12-10T16:04:12Z,3356.36,travel,purchase,online,London,,GBR,GBP,True,False,37,Male,True,approved,Sunshine Travel
TXN0005466,2024-12-10T16:04:13Z,199.65,electronics,purchase,chip,Phoenix,AZ,USA,USD,False,False,27,Female,False,approved,ElectroZone
TXN0005467,2024-12-10T16:04:14Z,81.01,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,33,Female,False,pending,QuickMart
TXN0005468,2024-12-10T16:04:15Z,201.01,apparel,refund,online,Dallas,TX,USA,USD,False,False,18,Male,True,approved,FashionBay
TXN0005469,2024-12-10T16:04:16Z,37.42,grocery,purchase,chip,New York,NY,USA,USD,False,False,32,female,True,approved,CryptoExchange
TXN0005470,2024-12-10T16:04:17Z,2411.54,travel,purchase,online,New York,NY,USA,USD,False,False,40,Female,True,pending,SkyTravel
TXN0005471,2024-12-10T16:04:18Z,9.95,gifts,refund,manual,Phoenix,AZ,USA,USD,False,False,21,Female,False,approved,GiftWorld
TXN0005472,2024-12-10T16:04:19Z,3188.09,travel,purchase,online,Miami,FL,USA,USD,True,False,37,Male,True,pending,Sunshine Travel
TXN0005473,2024-12-10T16:04:20Z,34.49,grocery,purchase,chip,New York,NY,USA,USD,False,False,32,female,True,approved,CryptoExchange
TXN0005474,2024-12-10T16:04:21Z,41.53,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,31,Female,False,pending,FarmFresh
TXN0005475,2024-12-10T16:04:22Z,556.43,financial,withdrawal,manual,Orlando,FL,USA,USD,False,False,43,Female,False,approved,ATM Withdrawal
TXN0005476,2024-12-10T16:04:23Z,1643.42,travel,purchase,online,Toronto,ON,USA,USD,False,False,38,Female,True,pending,SkyTravel
TXN0005477,2024-12-10T16:04:24Z,366.93,auto_services,payment,swipe,Phoenix,AZ,USA,USD,False,False,38,male,False,approved,GiftWorld
TXN0005478,2024-12-10T16:04:25Z,54.87,fuel,purchase,swipe,Atlanta,GA,USA,USD,False,False,41,Other,False,pending,FuelExpress
TXN0005479,2024-12-10T16:04:26Z,228.74,electronics,purchase,online,London,,GBR,GBP,True,False,42,female,False,approved,SkyTravel
TXN0005480,2024-12-10T16:04:27Z,636.69,financial,withdrawal,manual,Orlando,FL,USA,USD,False,False,41,Male,False,approved,ATM Withdrawal
TXN0005481,2024-12-10T16:04:28Z,16.37,coffee_shop,purchase,contactless,Phoenix,AZ,USA,USD,False,False,52,male,False,approved,GiftWorld
TXN0005482,2024-12-10T16:04:29Z,243.38,electronics,purchase,online,Los Angeles,CA,USA,USD,False,False,33,male,False,approved,LuxuryAuto
TXN0005483,2024-12-10T16:04:30Z,14.71,restaurant,purchase,swipe,Portland,OR,USA,USD,False,False,45,Male,False,approved,TinyCafe
TXN0005484,2024-12-10T16:04:31Z,11.06,pharmacy,purchase,chip,Seattle,WA,USA,USD,False,False,59,female,False,approved,ElectroZone
TXN0005485,2024-12-10T16:04:32Z,18.95,books,purchase,chip,Seattle,WA,USA,USD,False,False,29,female,True,approved,ElectroZone
TXN0005486,2024-12-10T16:04:33Z,700.42,electronics,purchase,online,Chicago,IL,USA,USD,False,False,41,female,True,approved,QuickMart
TXN0005487,2024-12-10T16:04:34Z,9.82,books,purchase,chip,Boston,MA,USA,USD,False,False,43,Male,False,approved,BookNest
TXN0005488,2024-12-10T16:04:35Z,108.11,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,54,Male,False,pending,FashionBay
TXN0005489,2024-12-10T16:04:36Z,15.77,grocery,purchase,online,Montreal,,CAN,CAD,True,False,53,male,False,approved,SkyTravel
TXN0005490,2024-12-10T16:04:37Z,60.54,fast_food,purchase,contactless,Austin,TX,USA,USD,False,False,22,female,True,approved,BookNest
TXN0005491,2024-12-10T16:04:38Z,3137.37,travel,purchase,online,Munich,BY,DEU,EUR,True,False,59,Male,True,pending,Sunshine Travel
TXN0005492,2024-12-10T16:04:39Z,90.29,apparel,purchase,swipe,New York,NY,USA,USD,False,False,46,Male,False,approved,FashionBay
TXN0005493,2024-12-10T16:04:40Z,93.15,auto_services,purchase,chip,Atlanta,GA,USA,USD,False,False,45,male,False,approved,FuelExpress
TXN0005494,2024-12-10T16:04:41Z,45.43,fuel,purchase,swipe,Miami,FL,USA,USD,False,False,49,Male,False,pending,FuelExpress
TXN0005495,2024-12-10T16:04:42Z,45.52,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,51,Female,False,approved,QuickMart
TXN0005496,2024-12-10T16:04:43Z,74.68,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,63,Male,False,approved,QuickMart
TXN0005497,2024-12-10T16:04:44Z,42.48,gifts,purchase,swipe,Phoenix,AZ,USA,USD,False,False,37,Male,False,approved,GiftWorld
TXN0005498,2024-12-10T16:04:45Z,37.87,fast_food,purchase,chip,Seattle,WA,USA,USD,False,False,21,male,False,approved,ATM Network
TXN0005499,2024-12-10T16:04:46Z,3389.99,travel,purchase,online,Munich,BY,DEU,EUR,True,False,59,Male,True,pending,Sunshine Travel
TXN0005500,2024-12-10T16:04:47Z,220.0,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,50,Female,False,pending,ElectroZone
TXN0005501,2024-12-10T16:04:48Z,158.67,clothing,purchase,swipe,Boston,MA,USA,USD,False,False,50,female,True,approved,GiftWorld
TXN0005502,2024-12-10T16:04:49Z,9.1,coffee_shop,purchase,contactless,Los Angeles,CA,USA,USD,False,False,120,unknown,True,approved,LuxuryAuto
TXN0005503,2024-12-10T16:04:50Z,19689.88,automotive,purchase,online,Los Angeles,CA,USA,USD,True,False,36,Female,True,approved,LuxuryAuto
TXN0005504,2024-12-10T16:04:51Z,52.79,electronics,refund,chip,Chicago,IL,USA,USD,False,False,29,female,False,approved,QuickMart
TXN0005505,2024-12-10T16:04:52Z,14.38,pharmacy,purchase,swipe,Phoenix,AZ,USA,USD,False,False,60,male,False,approved,FuelExpress
TXN0005506,2024-12-10T16:04:53Z,85.38,apparel,purchase,swipe,San Diego,CA,USA,USD,False,False,44,Female,False,pending,FashionBay
TXN0005507,2024-12-10T16:04:54Z,1028.09,electronics,purchase,online,San Jose,CA,CAN,CAD,True,False,32,female,True,approved,SkyTravel
TXN0005508,2024-12-10T16:04:55Z,118.04,clothing,purchase,online,Geneva,,USA,USD,False,False,23,female,True,approved,ElectroZone
TXN0005509,2024-12-10T16:04:56Z,85.45,auto_services,purchase,chip,Atlanta,GA,USA,USD,False,False,45,male,False,approved,FuelExpress
TXN0005510,2024-12-10T16:04:57Z,3231.62,travel,purchase,online,Miami,FL,USA,USD,True,False,27,Female,True,pending,Sunshine Travel
TXN0005511,2024-12-10T16:04:58Z,3.63,miscellaneous,refund,manual,Denver,CO,USA,USD,False,False,57,Male,False,pending,EdgeCaseStore
TXN0005512,2024-12-10T16:04:59Z,197.15,,withdrawal,manual,Austin,TX,USA,USD,False,False,45,Female,False,pending,ATMWithdrawal
TXN0005513,2024-12-10T16:05:00Z,11.31,coffee_shop,purchase,online,Miami,FL,USA,USD,False,False,25,female,True,approved,Sunshine Travel
TXN0005514,2024-12-10T16:05:01Z,54.88,grocery,refund,manual,Houston,TX,USA,USD,False,False,18,Female,False,pending,FarmFresh
TXN0005515,2024-12-10T16:05:02Z,20.16,charity,payment,chip,Seattle,WA,USA,USD,False,False,35,female,True,approved,BookNest
TXN0005516,2024-12-10T16:05:03Z,16.12,coffee_shop,purchase,contactless,Toronto,,CAN,CAD,True,False,32,male,True,approved,SkyTravel
TXN0005517,2024-12-10T16:05:04Z,11126.2,financial,transfer,online,San Francisco,CA,USA,USD,False,False,23,Other,True,approved,CryptoExchange
TXN0005518,2024-12-10T16:05:05Z,38.18,grocery,purchase,chip,New York,NY,USA,USD,False,False,31,female,False,approved,Sunshine Travel
TXN0005519,2024-12-10T16:05:06Z,72.41,clothing,purchase,chip,New York,NY,USA,USD,False,False,41,female,False,approved,CryptoExchange
TXN0005520,2024-12-10T16:05:07Z,195.58,electronics,purchase,chip,Melbourne,VIC,USA,USD,False,False,36,Female,False,approved,ElectroZone
TXN0005521,2024-12-10T16:05:08Z,578.18,luxury_goods,purchase,online,New York,NY,USA,USD,False,False,26,female,True,approved,CryptoExchange
TXN0005522,2024-12-10T16:05:09Z,79.31,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,28,Male,False,approved,FashionBay
TXN0005523,2024-12-10T16:05:10Z,2353.64,travel,purchase,online,Sydney,NSW,AUS,AUD,True,False,38,Female,True,pending,Sunshine Travel
TXN0005524,2024-12-10T16:05:11Z,12.67,public_transport,purchase,online,San Francisco,CA,USA,USD,False,False,25,unknown,True,approved,TinyCafe
TXN0005525,2024-12-10T16:05:12Z,82.99,grocery,purchase,swipe,Denver,CO,USA,USD,False,False,63,Female,False,approved,FarmFresh
TXN0005526,2024-12-10T16:05:13Z,2153.55,travel,purchase,online,Melbourne,VIC,AUS,USD,True,False,38,Female,True,approved,Sunshine Travel
TXN0005527,2024-12-10T16:05:14Z,79.66,charity,payment,online,,,CAN,CAD,True,False,54,male,True,approved,SkyTravel
TXN0005528,2024-12-10T16:05:15Z,364.49,,withdrawal,manual,San Jose,CA,USA,USD,False,False,36,Female,False,pending,EdgeCaseStore
TXN0005529,2024-12-10T16:05:16Z,8.22,gifts,refund,manual,Phoenix,AZ,USA,USD,False,False,46,Male,False,pending,GiftWorld
TXN0005530,2024-12-10T16:05:17Z,26.61,books,purchase,chip,Philadelphia,PA,USA,USD,False,False,23,female,False,approved,ElectroZone
TXN0005531,2024-12-10T16:05:18Z,70.53,auto_services,payment,swipe,Phoenix,AZ,USA,USD,False,False,39,male,False,approved,FuelExpress
TXN0005532,2024-12-10T16:05:19Z,93.07,apparel,purchase,contactless,Dallas,TX,USA,USD,False,False,39,Female,False,pending,FashionBay
TXN0005533,2024-12-10T16:05:20Z,47.59,pharmacy,purchase,swipe,Nashville,TN,USA,USD,False,False,63,male,True,approved,ATM Withdrawal
TXN0005534,2024-12-10T16:05:21Z,30.65,grocery,purchase,chip,Dallas,TX,USA,USD,False,False,47,female,True,approved,FashionBay
TXN0005535,2024-12-10T16:05:22Z,46.9,pharmacy,purchase,swipe,New York,NY,USA,USD,False,False,32,female,False,approved,Sunshine Travel
TXN0005536,2024-12-10T16:05:23Z,61.61,grocery,purchase,chip,Zurich,,USA,USD,False,False,42,Female,False,pending,FarmFresh
TXN0005537,2024-12-10T16:05:24Z,40.9,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,49,Female,False,pending,ElectroZone
TXN0005538,2024-12-10T16:05:25Z,536.29,luxury_goods,purchase,online,New York,NY,USA,USD,False,False,27,unknown,False,approved,SkyTravel
TXN0005539,2024-12-10T16:05:26Z,594.37,luxury_goods,purchase,online,Boston,MA,USA,USD,False,False,32,female,False,approved,GiftWorld
TXN0005540,2024-12-10T16:05:27Z,33.69,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,25,Female,False,pending,QuickMart
TXN0005541,2024-12-10T16:05:28Z,34.31,grocery,purchase,chip,Dallas,TX,USA,USD,False,False,47,female,True,approved,ATM Network
TXN0005542,2024-12-10T16:05:29Z,8.65,books,purchase,online,Austin,TX,USA,USD,False,False,32,Male,True,pending,BookNest
TXN0005543,2024-12-10T16:05:30Z,0.9,books,refund,manual,Boston,MA,USA,USD,False,False,23,Male,False,pending,BookNest
TXN0005544,2024-12-10T16:05:31Z,83.49,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,28,Male,False,approved,FashionBay
TXN0005545,2024-12-10T16:05:32Z,96.58,apparel,purchase,swipe,San Diego,CA,USA,USD,False,False,41,Other,False,approved,FashionBay
TXN0005546,2024-12-10T16:05:33Z,41.64,fuel,purchase,swipe,Miami,FL,USA,USD,False,False,49,Male,False,pending,FuelExpress
TXN0005547,2024-12-10T16:05:34Z,38.63,public_transport,purchase,contactless,San Francisco,CA,USA,USD,False,False,24,male,False,approved,CryptoExchange
TXN0005548,2024-12-10T16:05:35Z,1013.91,travel,purchase,online,Berlin,,DEU,EUR,True,False,60,Male,True,pending,Sunshine Travel
TXN0005549,2024-12-10T16:05:36Z,29.68,fuel,purchase,swipe,Miami,FL,USA,USD,False,False,39,Female,False,approved,FuelExpress
TXN0005550,2024-12-10T16:05:37Z,1040.28,electronics,purchase,online,Toronto,,AUS,AUD,True,False,32,female,True,approved,Sunshine Travel
TXN0005551,2024-12-10T16:05:38Z,266.16,electronics,purchase,online,Los Angeles,CA,USA,USD,False,False,33,male,False,approved,LuxuryAuto
TXN0005552,2024-12-10T16:05:39Z,16.64,books,purchase,chip,San Francisco,CA,USA,USD,False,False,35,other,False,approved,LuxuryAuto
TXN0005553,2024-12-10T16:05:40Z,7.7,books,purchase,online,San Francisco,CA,USA,USD,False,False,59,male,False,approved,CryptoExchange
TXN0005554,2024-12-10T16:05:41Z,50.8,apparel,purchase,swipe,San Diego,CA,USA,USD,False,False,44,Male,False,approved,FashionBay
TXN0005555,2024-12-10T16:05:42Z,413.01,auto_services,payment,swipe,Phoenix,AZ,USA,USD,False,False,38,male,False,approved,GiftWorld
TXN0005556,2024-12-10T16:05:43Z,218.35,electronics,purchase,chip,Atlanta,GA,USA,USD,False,False,46,Female,False,approved,ElectroZone
TXN0005557,2024-12-10T16:05:44Z,75.03,fuel,purchase,contactless,Phoenix,AZ,USA,USD,False,False,44,Male,False,approved,FuelExpress
TXN0005558,2024-12-10T16:05:45Z,54.31,fuel,purchase,contactless,Phoenix,AZ,USA,USD,False,False,43,Female,False,approved,FuelExpress
TXN0005559,2024-12-10T16:05:46Z,13.72,coffee_shop,purchase,contactless,Toronto,,CAN,CAD,True,False,33,male,True,approved,SkyTravel
TXN0005560,2024-12-10T16:05:47Z,609.31,luxury_goods,purchase,online,New York,NY,USA,USD,False,False,26,female,True,approved,CryptoExchange
TXN0005561,2024-12-10T16:05:48Z,2213.21,travel,purchase,online,New York,NY,USA,USD,False,False,54,Female,True,approved,SkyTravel
TXN0005562,2024-12-10T16:05:49Z,3648.35,travel,purchase,online,London,,GBR,GBP,True,False,29,Male,True,pending,SkyTravel
TXN0005563,2024-12-10T16:05:50Z,22.08,coffee_shop,purchase,online,Denver,CO,USA,USD,False,False,23,male,False,approved,EdgeCaseStore
TXN0005564,2024-12-10T16:05:51Z,3441.22,travel,purchase,online,London,,GBR,GBP,True,False,38,Male,True,pending,Sunshine Travel
TXN0005565,2024-12-10T16:05:52Z,5.12,books,purchase,online,Seattle,WA,USA,USD,False,False,21,Male,True,approved,BookNest
TXN0005566,2024-12-10T16:05:53Z,254.1,electronics,purchase,online,Los Angeles,CA,USA,USD,False,False,33,male,False,approved,LuxuryAuto
TXN0005567,2024-12-10T16:05:54Z,59.27,auto_services,purchase,chip,Dallas,TX,USA,USD,False,False,42,male,False,approved,FashionBay
TXN0005568,2024-12-10T16:05:55Z,3522.75,travel,purchase,online,London,,GBR,GBP,True,False,30,Male,True,pending,Sunshine Travel
TXN0005569,2024-12-10T16:05:56Z,6.62,books,refund,online,Seattle,WA,USA,USD,False,False,42,Female,True,approved,BookNest
TXN0005570,2024-12-10T16:05:57Z,13.55,public_transport,purchase,contactless,Paris,,FRA,EUR,True,False,20,male,True,approved,LuxuryAuto
TXN0005571,2024-12-10T16:05:58Z,173.73,,withdrawal,manual,Seattle,WA,USA,USD,False,False,33,Female,False,pending,ATM Network
TXN0005572,2024-12-10T16:05:59Z,10.53,public_transport,purchase,contactless,Chicago,IL,USA,USD,False,False,19,male,False,approved,FuelExpress
TXN0005573,2024-12-10T16:06:00Z,14.93,public_transport,purchase,contactless,Boston,MA,USA,USD,False,False,19,male,False,approved,GiftWorld
TXN0005574,2024-12-10T16:06:01Z,51452.31,automotive,purchase,manual,San Francisco,CA,USA,USD,False,False,55,Female,False,approved,LuxuryAuto
TXN0005575,2024-12-10T16:06:02Z,7.95,fast_food,purchase,swipe,Philadelphia,PA,USA,USD,False,False,24,male,False,approved,FuelExpress
TXN0005576,2024-12-10T16:06:03Z,604.65,luxury_goods,purchase,online,New York,NY,USA,USD,False,False,32,female,False,approved,CryptoExchange
TXN0005577,2024-12-10T16:06:04Z,126.77,clothing,purchase,online,Geneva,,USA,USD,False,False,23,female,True,approved,ElectroZone
TXN0005578,2024-12-10T16:06:05Z,74.95,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,63,Male,False,approved,QuickMart
TXN0005579,2024-12-10T16:06:06Z,8.52,public_transport,purchase,contactless,Chicago,IL,USA,USD,False,False,19,male,True,approved,QuickMart
TXN0005580,2024-12-10T16:06:07Z,35.9,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,41,Female,False,pending,QuickMart
TXN0005581,2024-12-10T16:06:08Z,43.97,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,44,Female,False,approved,QuickMart
TXN0005582,2024-12-10T16:06:09Z,50.87,electronics,purchase,chip,Houston,TX,USA,USD,False,False,32,female,False,pending,FarmFresh
TXN0005583,2024-12-10T16:06:10Z,239.85,electronics,purchase,online,London,,GBR,GBP,True,False,41,female,True,approved,Sunshine Travel
TXN0005584,2024-12-10T16:06:11Z,218.16,electronics,purchase,online,Austin,TX,USA,USD,False,False,33,female,False,approved,BookNest
TXN0005585,2024-12-10T16:06:12Z,13.67,coffee_shop,purchase,contactless,Toronto,,CAN,CAD,True,False,33,male,True,approved,SkyTravel
TXN0005586,2024-12-10T16:06:13Z,3399.41,travel,purchase,online,London,,GBR,GBP,True,False,38,Male,True,pending,Sunshine Travel
TXN0005587,2024-12-10T16:06:14Z,13.79,coffee_shop,purchase,contactless,Toronto,,DEU,EUR,True,False,33,male,False,approved,Sunshine Travel
TXN0005588,2024-12-10T16:06:15Z,24.77,books,purchase,online,Austin,TX,USA,USD,False,False,44,Female,True,approved,BookNest
TXN0005589,2024-12-10T16:06:16Z,43.23,fuel,purchase,contactless,Phoenix,AZ,USA,USD,False,False,39,Female,False,approved,FuelExpress
TXN0005590,2024-12-10T16:06:17Z,2292.68,travel,purchase,online,Austin,TX,USA,AUD,True,False,42,Male,True,pending,Sunshine Travel
TXN0005591,2024-12-10T16:06:18Z,21.81,restaurant,purchase,swipe,Portland,OR,USA,USD,False,False,33,Female,False,pending,TinyCafe
TXN0005592,2024-12-10T16:06:19Z,78.72,grocery,purchase,chip,Chicago,IL,USA,USD,False,False,45,Male,False,approved,QuickMart
TXN0005593,2024-12-10T16:06:20Z,67.37,grocery,purchase,chip,Seattle,WA,USA,USD,False,False,18,Female,False,approved,FarmFresh
TXN0005594,2024-12-10T16:06:21Z,19.93,clothing,purchase,online,San Jose,CA,USA,USD,False,False,28,female,False,approved,EdgeCaseStore
TXN0005595,2024-12-10T16:06:22Z,11.09,restaurant,purchase,chip,Boston,MA,USA,USD,False,False,46,Male,False,approved,TinyCafe
TXN0005596,2024-12-10T16:06:23Z,96.65,grocery,purchase,chip,Vancouver,,CAN,CAD,True,False,52,female,False,approved,SkyTravel
TXN0005597,2024-12-10T16:06:24Z,436.77,,withdrawal,manual,San Jose,CA,USA,USD,False,False,30,Female,False,pending,ATMWithdrawal
TXN0005598,2024-12-10T16:06:25Z,268.82,clothing,purchase,chip,Miami,FL,USA,USD,False,False,26,female,False,approved,Sunshine Travel
TXN0005599,2024-12-10T16:06:26Z,12.25,coffee_shop,purchase,online,Miami,FL,USA,USD,False,False,25,female,True,approved,Sunshine Travel
TXN0005600,2024-12-10T16:06:27Z,214.04,electronics,purchase,chip,Phoenix,AZ,USA,USD,False,False,27,Female,False,approved,ElectroZone
TXN0005601,2024-12-10T16:06:28Z,1531.0,electronics,purchase,chip,San Diego,CA,USA,USD,False,False,46,Female,False,pending,ElectroZone
TXN0005602,2024-12-10T16:06:29Z,26.0,books,purchase,online,Austin,TX,USA,USD,False,False,44,Female,True,approved,BookNest
TXN0005603,2024-12-10T16:06:30Z,61.72,auto_services,purchase,swipe,Detroit,MI,USA,USD,False,False,47,male,True,approved,FashionBay
TXN0005604,2024-12-10T16:06:31Z,82.6,charity,payment,online,,,CAN,CAD,True,False,51,other,False,approved,SkyTravel
TXN0005605,2024-12-10T16:06:32Z,11.49,fast_food,purchase,chip,Austin,TX,USA,USD,False,False,21,male,True,approved,Sunshine Travel
TXN0005606,2024-12-10T16:06:33Z,82.16,apparel,purchase,swipe,New York,NY,USA,USD,False,False,46,Male,False,approved,FashionBay
TXN0005607,2024-12-10T16:06:34Z,2.53,books,refund,online,Seattle,WA,USA,USD,False,False,48,Male,True,approved,BookNest
TXN0005608,2024-12-10T16:06:35Z,116.97,electronics,purchase,online,Dallas,TX,USA,USD,False,False,34,female,True,approved,FuelExpress
TXN0005609,2024-12-10T16:06:36Z,46.52,pharmacy,purchase,swipe,Nashville,TN,USA,USD,False,False,37,female,False,approved,GiftWorld
TXN0005610,2024-12-10T16:06:37Z,1199.45,travel,purchase,online,Berlin,,DEU,EUR,True,False,36,Female,True,approved,SkyTravel
TXN0005611,2024-12-10T16:06:38Z,26.96,restaurant,purchase,contactless,San Francisco,CA,USA,USD,False,False,58,Male,False,approved,TinyCafe
TXN0005612,2024-12-10T16:06:39Z,1346.45,travel,refund,online,London,,GBR,GBP,True,False,58,Female,True,approved,SkyTravel
TXN0005613,2024-12-10T16:06:40Z,19.06,coffee_shop,purchase,online,Denver,CO,USA,USD,False,False,23,male,False,approved,EdgeCaseStore
TXN0005614,2024-12-10T16:06:41Z,83.52,apparel,purchase,swipe,Dallas,TX,USA,USD,False,False,72,Female,False,pending,FashionBay
TXN0005615,2024-12-10T16:06:42Z,456.43,,withdrawal,manual,San Jose,CA,USA,USD,False,False,51,Female,False,pending,EdgeCaseStore
